game_date,game_datetime,home_team,away_team,home_odds,away_odds,home_score,away_score,home_team_abbr,away_team_abbr
2025-05-12,2025-05-12,135,108,-238.0,195.0,5,9,San Diego Padres,Los Angeles Angels
2025-05-12,2025-05-12,136,147,125.0,-149.0,5,11,Seattle Mariners,New York Yankees
2025-05-12,2025-05-12,117,118,-120.0,100.0,5,7,Houston Astros,Kansas City Royals
2025-05-12,2025-05-12,140,115,-250.0,200.0,2,1,Texas Rangers,Colorado Rockies
2025-05-12,2025-05-12,112,146,-250.0,200.0,5,2,Chicago Cubs,Miami Marlins
2025-05-12,2025-05-12,144,120,-189.0,154.0,4,3,Atlanta Braves,Washington Nationals
2025-05-12,2025-05-12,121,134,-167.0,140.0,4,3,New York Mets,Pittsburgh Pirates
2025-05-12,2025-05-12,143,138,-175.0,145.0,2,3,Philadelphia Phillies,St. Louis Cardinals
2025-05-12,2025-05-12,116,111,-102.0,-118.0,14,2,Detroit Tigers,Boston Red Sox
2025-05-12,2025-05-12,114,158,-105.0,-115.0,5,0,Cleveland Guardians,Milwaukee Brewers
2025-05-11,2025-05-11,114,143,150.0,-182.0,0,3,Cleveland Guardians,Philadelphia Phillies
2025-05-11,2025-05-11,109,119,-110.0,-110.0,1,8,Arizona Diamondbacks,Los Angeles Dodgers
2025-05-11,2025-05-11,136,141,-182.0,150.0,1,9,Seattle Mariners,Toronto Blue Jays
2025-05-11,2025-05-11,108,110,120.0,-143.0,3,7,Los Angeles Angels,Baltimore Orioles
2025-05-11,2025-05-11,133,147,120.0,-143.0,2,12,Athletics,New York Yankees
2025-05-11,2025-05-11,115,135,240.0,-303.0,9,3,Colorado Rockies,San Diego Padres
2025-05-11,2025-05-11,118,111,-130.0,110.0,1,3,Kansas City Royals,Boston Red Sox
2025-05-11,2025-05-11,145,146,114.0,-137.0,4,2,Chicago White Sox,Miami Marlins
2025-05-11,2025-05-11,117,113,-149.0,125.0,6,0,Houston Astros,Cincinnati Reds
2025-05-11,2025-05-11,142,137,-161.0,135.0,7,6,Minnesota Twins,San Francisco Giants
2025-05-11,2025-05-11,116,140,-120.0,100.0,1,6,Detroit Tigers,Texas Rangers
2025-05-11,2025-05-11,139,158,-149.0,125.0,2,4,Tampa Bay Rays,Milwaukee Brewers
2025-05-11,2025-05-11,134,144,179.0,-222.0,4,3,Pittsburgh Pirates,Atlanta Braves
2025-05-11,2025-05-11,120,138,-149.0,125.0,1,6,Washington Nationals,St. Louis Cardinals
2025-05-11,2025-05-11,121,112,-130.0,110.0,6,2,New York Mets,Chicago Cubs
2025-05-10,2025-05-10,136,141,-141.0,120.0,3,6,Seattle Mariners,Toronto Blue Jays
2025-05-10,2025-05-10,108,110,120.0,-141.0,5,2,Los Angeles Angels,Baltimore Orioles
2025-05-10,2025-05-10,109,119,-115.0,-105.0,3,0,Arizona Diamondbacks,Los Angeles Dodgers
2025-05-10,2025-05-10,115,135,200.0,-250.0,0,21,Colorado Rockies,San Diego Padres
2025-05-10,2025-05-10,121,112,-169.0,140.0,5,6,New York Mets,Chicago Cubs
2025-05-10,2025-05-10,142,137,-105.0,-115.0,2,1,Minnesota Twins,San Francisco Giants
2025-05-10,2025-05-10,118,111,-120.0,100.0,1,10,Kansas City Royals,Boston Red Sox
2025-05-10,2025-05-10,145,146,-110.0,-110.0,1,3,Chicago White Sox,Miami Marlins
2025-05-10,2025-05-10,117,113,-130.0,110.0,9,13,Houston Astros,Cincinnati Reds
2025-05-10,2025-05-10,114,143,110.0,-130.0,1,7,Cleveland Guardians,Philadelphia Phillies
2025-05-10,2025-05-10,116,140,100.0,-120.0,3,10,Detroit Tigers,Texas Rangers
2025-05-10,2025-05-10,139,158,-120.0,100.0,3,2,Tampa Bay Rays,Milwaukee Brewers
2025-05-10,2025-05-10,134,144,129.0,-154.0,2,3,Pittsburgh Pirates,Atlanta Braves
2025-05-10,2025-05-10,120,138,-105.0,-115.0,2,4,Washington Nationals,St. Louis Cardinals
2025-05-10,2025-05-10,133,147,135.0,-161.0,11,7,Athletics,New York Yankees
2025-05-09,2025-05-09,133,147,135.0,-161.0,2,10,Athletics,New York Yankees
2025-05-09,2025-05-09,109,119,-115.0,-105.0,11,14,Arizona Diamondbacks,Los Angeles Dodgers
2025-05-09,2025-05-09,136,141,-143.0,120.0,3,6,Seattle Mariners,Toronto Blue Jays
2025-05-09,2025-05-09,108,110,120.0,-143.0,1,4,Los Angeles Angels,Baltimore Orioles
2025-05-09,2025-05-09,115,135,150.0,-182.0,9,13,Colorado Rockies,San Diego Padres
2025-05-09,2025-05-09,117,113,-200.0,165.0,3,0,Houston Astros,Cincinnati Reds
2025-05-09,2025-05-09,142,137,-105.0,-115.0,3,1,Minnesota Twins,San Francisco Giants
2025-05-09,2025-05-09,118,111,-110.0,-110.0,2,1,Kansas City Royals,Boston Red Sox
2025-05-09,2025-05-09,145,146,125.0,-149.0,6,2,Chicago White Sox,Miami Marlins
2025-05-09,2025-05-09,121,112,-143.0,120.0,7,2,New York Mets,Chicago Cubs
2025-05-09,2025-05-09,114,143,-105.0,-115.0,6,0,Cleveland Guardians,Philadelphia Phillies
2025-05-09,2025-05-09,139,158,100.0,-120.0,4,3,Tampa Bay Rays,Milwaukee Brewers
2025-05-09,2025-05-09,120,138,-110.0,-110.0,0,10,Washington Nationals,St. Louis Cardinals
2025-05-09,2025-05-09,134,144,125.0,-149.0,3,2,Pittsburgh Pirates,Atlanta Braves
2025-05-09,2025-05-09,116,140,-294.0,240.0,2,1,Detroit Tigers,Texas Rangers
2025-05-08,2025-05-08,109,119,140.0,-167.0,5,3,Arizona Diamondbacks,Los Angeles Dodgers
2025-05-08,2025-05-08,108,141,114.0,-135.0,5,8,Los Angeles Angels,Toronto Blue Jays
2025-05-08,2025-05-08,144,113,-200.0,165.0,5,4,Atlanta Braves,Cincinnati Reds
2025-05-08,2025-05-08,139,143,140.0,-167.0,6,7,Tampa Bay Rays,Philadelphia Phillies
2025-05-08,2025-05-08,115,116,170.0,-208.0,1,11,Colorado Rockies,Detroit Tigers
2025-05-08,2025-05-08,115,116,140.0,-169.0,2,10,Colorado Rockies,Detroit Tigers
2025-05-08,2025-05-08,118,145,-238.0,190.0,10,0,Kansas City Royals,Chicago White Sox
2025-05-08,2025-05-08,111,140,-154.0,129.0,5,0,Boston Red Sox,Texas Rangers
2025-05-08,2025-05-08,142,110,-169.0,140.0,5,2,Minnesota Twins,Baltimore Orioles
2025-05-07,2025-05-07,108,141,100.0,-120.0,5,4,Los Angeles Angels,Toronto Blue Jays
2025-05-07,2025-05-07,115,116,140.0,-169.0,6,8,Colorado Rockies,Detroit Tigers
2025-05-07,2025-05-07,142,110,-141.0,120.0,5,2,Minnesota Twins,Baltimore Orioles
2025-05-07,2025-05-07,118,145,-227.0,185.0,2,1,Kansas City Royals,Chicago White Sox
2025-05-07,2025-05-07,144,113,-120.0,100.0,3,4,Atlanta Braves,Cincinnati Reds
2025-05-07,2025-05-07,147,135,-182.0,150.0,4,3,New York Yankees,San Diego Padres
2025-05-07,2025-05-07,139,143,135.0,-161.0,0,7,Tampa Bay Rays,Philadelphia Phillies
2025-05-07,2025-05-07,111,140,-141.0,120.0,6,4,Boston Red Sox,Texas Rangers
2025-05-07,2025-05-07,146,119,185.0,-227.0,1,10,Miami Marlins,Los Angeles Dodgers
2025-05-07,2025-05-07,109,121,-102.0,-118.0,1,7,Arizona Diamondbacks,New York Mets
2025-05-07,2025-05-07,133,136,114.0,-139.0,5,6,Athletics,Seattle Mariners
2025-05-07,2025-05-07,112,137,-161.0,135.0,1,3,Chicago Cubs,San Francisco Giants
2025-05-07,2025-05-07,138,134,-175.0,145.0,5,0,St. Louis Cardinals,Pittsburgh Pirates
2025-05-07,2025-05-07,158,117,114.0,-133.0,1,9,Milwaukee Brewers,Houston Astros
2025-05-07,2025-05-07,120,114,-110.0,-110.0,6,8,Washington Nationals,Cleveland Guardians
2025-05-06,2025-05-06,133,136,-120.0,100.0,3,5,Athletics,Seattle Mariners
2025-05-06,2025-05-06,109,121,-115.0,-105.0,5,1,Arizona Diamondbacks,New York Mets
2025-05-06,2025-05-06,108,141,-105.0,-115.0,8,3,Los Angeles Angels,Toronto Blue Jays
2025-05-06,2025-05-06,138,134,100.0,-120.0,2,1,St. Louis Cardinals,Pittsburgh Pirates
2025-05-06,2025-05-06,142,110,-169.0,140.0,9,1,Minnesota Twins,Baltimore Orioles
2025-05-06,2025-05-06,112,137,-149.0,125.0,5,14,Chicago Cubs,San Francisco Giants
2025-05-06,2025-05-06,118,145,-250.0,200.0,4,3,Kansas City Royals,Chicago White Sox
2025-05-06,2025-05-06,158,117,-120.0,100.0,4,3,Milwaukee Brewers,Houston Astros
2025-05-06,2025-05-06,144,113,-227.0,185.0,2,1,Atlanta Braves,Cincinnati Reds
2025-05-06,2025-05-06,139,143,114.0,-135.0,4,8,Tampa Bay Rays,Philadelphia Phillies
2025-05-06,2025-05-06,147,135,-120.0,100.0,12,3,New York Yankees,San Diego Padres
2025-05-06,2025-05-06,111,140,100.0,-120.0,1,6,Boston Red Sox,Texas Rangers
2025-05-06,2025-05-06,146,119,200.0,-250.0,5,4,Miami Marlins,Los Angeles Dodgers
2025-05-06,2025-05-06,120,114,-110.0,-110.0,1,9,Washington Nationals,Cleveland Guardians
2025-05-06,2025-05-06,120,114,100.0,-120.0,10,9,Washington Nationals,Cleveland Guardians
2025-05-05,2025-05-05,133,136,-105.0,-115.0,7,6,Athletics,Seattle Mariners
2025-05-05,2025-05-05,109,121,-118.0,-102.0,4,5,Arizona Diamondbacks,New York Mets
2025-05-05,2025-05-05,138,134,-130.0,110.0,6,3,St. Louis Cardinals,Pittsburgh Pirates
2025-05-05,2025-05-05,112,137,-182.0,150.0,9,2,Chicago Cubs,San Francisco Giants
2025-05-05,2025-05-05,118,145,-222.0,179.0,3,0,Kansas City Royals,Chicago White Sox
2025-05-05,2025-05-05,158,117,-115.0,-105.0,5,1,Milwaukee Brewers,Houston Astros
2025-05-05,2025-05-05,144,113,-135.0,114.0,4,0,Atlanta Braves,Cincinnati Reds
2025-05-05,2025-05-05,147,135,-161.0,135.0,3,4,New York Yankees,San Diego Padres
2025-05-05,2025-05-05,146,119,179.0,-222.0,4,7,Miami Marlins,Los Angeles Dodgers
2025-05-04,2025-05-04,144,119,114.0,-135.0,4,3,Atlanta Braves,Los Angeles Dodgers
2025-05-04,2025-05-04,138,121,,,5,4,St. Louis Cardinals,New York Mets
2025-05-04,2025-05-04,113,120,-115.0,-105.0,1,4,Cincinnati Reds,Washington Nationals
2025-05-04,2025-05-04,108,116,145.0,-175.0,1,13,Los Angeles Angels,Detroit Tigers
2025-05-04,2025-05-04,137,115,-400.0,309.0,9,3,San Francisco Giants,Colorado Rockies
2025-05-04,2025-05-04,140,136,-179.0,145.0,8,1,Texas Rangers,Seattle Mariners
2025-05-04,2025-05-04,158,112,-105.0,-115.0,4,0,Milwaukee Brewers,Chicago Cubs
2025-05-04,2025-05-04,145,117,145.0,-179.0,5,4,Chicago White Sox,Houston Astros
2025-05-04,2025-05-04,143,109,-161.0,135.0,9,11,Philadelphia Phillies,Arizona Diamondbacks
2025-05-04,2025-05-04,146,133,-110.0,-110.0,2,3,Miami Marlins,Athletics
2025-05-04,2025-05-04,141,114,-105.0,-115.0,4,5,Toronto Blue Jays,Cleveland Guardians
2025-05-04,2025-05-04,110,118,-139.0,118.0,6,11,Baltimore Orioles,Kansas City Royals
2025-05-04,2025-05-04,111,142,-208.0,170.0,4,5,Boston Red Sox,Minnesota Twins
2025-05-04,2025-05-04,147,139,-175.0,145.0,5,7,New York Yankees,Tampa Bay Rays
2025-05-04,2025-05-04,134,135,-110.0,-110.0,0,4,Pittsburgh Pirates,San Diego Padres
2025-05-04,2025-05-04,138,121,120.0,-143.0,6,5,St. Louis Cardinals,New York Mets
2025-05-03,2025-05-03,108,116,150.0,-182.0,5,2,Los Angeles Angels,Detroit Tigers
2025-05-03,2025-05-03,144,119,-125.0,104.0,3,10,Atlanta Braves,Los Angeles Dodgers
2025-05-03,2025-05-03,110,118,-115.0,-105.0,0,4,Baltimore Orioles,Kansas City Royals
2025-05-03,2025-05-03,158,112,-110.0,-110.0,2,6,Milwaukee Brewers,Chicago Cubs
2025-05-03,2025-05-03,140,136,110.0,-133.0,1,2,Texas Rangers,Seattle Mariners
2025-05-03,2025-05-03,113,120,-189.0,154.0,6,11,Cincinnati Reds,Washington Nationals
2025-05-03,2025-05-03,143,109,-125.0,104.0,7,2,Philadelphia Phillies,Arizona Diamondbacks
2025-05-03,2025-05-03,146,133,-125.0,104.0,9,6,Miami Marlins,Athletics
2025-05-03,2025-05-03,111,142,-115.0,-105.0,3,4,Boston Red Sox,Minnesota Twins
2025-05-03,2025-05-03,137,115,-294.0,229.0,6,3,San Francisco Giants,Colorado Rockies
2025-05-03,2025-05-03,134,135,-125.0,104.0,1,2,Pittsburgh Pirates,San Diego Padres
2025-05-03,2025-05-03,141,114,-149.0,125.0,3,5,Toronto Blue Jays,Cleveland Guardians
2025-05-03,2025-05-03,145,117,200.0,-250.0,3,8,Chicago White Sox,Houston Astros
2025-05-03,2025-05-03,147,139,-200.0,165.0,2,3,New York Yankees,Tampa Bay Rays
2025-05-02,2025-05-02,137,115,-303.0,240.0,4,0,San Francisco Giants,Colorado Rockies
2025-05-02,2025-05-02,108,116,154.0,-189.0,1,9,Los Angeles Angels,Detroit Tigers
2025-05-02,2025-05-02,138,121,100.0,-120.0,3,9,St. Louis Cardinals,New York Mets
2025-05-02,2025-05-02,158,112,104.0,-125.0,0,10,Milwaukee Brewers,Chicago Cubs
2025-05-02,2025-05-02,140,136,104.0,-125.0,1,13,Texas Rangers,Seattle Mariners
2025-05-02,2025-05-02,145,117,179.0,-222.0,7,3,Chicago White Sox,Houston Astros
2025-05-02,2025-05-02,144,119,150.0,-182.0,1,2,Atlanta Braves,Los Angeles Dodgers
2025-05-02,2025-05-02,146,133,114.0,-137.0,1,6,Miami Marlins,Athletics
2025-05-02,2025-05-02,111,142,-120.0,100.0,6,1,Boston Red Sox,Minnesota Twins
2025-05-02,2025-05-02,141,114,-167.0,140.0,5,3,Toronto Blue Jays,Cleveland Guardians
2025-05-02,2025-05-02,110,118,-141.0,120.0,3,0,Baltimore Orioles,Kansas City Royals
2025-05-02,2025-05-02,147,139,-250.0,200.0,3,0,New York Yankees,Tampa Bay Rays
2025-05-02,2025-05-02,143,109,-154.0,129.0,3,2,Philadelphia Phillies,Arizona Diamondbacks
2025-05-02,2025-05-02,134,135,114.0,-137.0,4,9,Pittsburgh Pirates,San Diego Padres
2025-05-02,2025-05-02,113,120,-200.0,165.0,6,1,Cincinnati Reds,Washington Nationals
2025-05-01,2025-05-01,137,115,-278.0,220.0,3,4,San Francisco Giants,Colorado Rockies
2025-05-01,2025-05-01,108,116,125.0,-149.0,4,10,Los Angeles Angels,Detroit Tigers
2025-05-01,2025-05-01,141,111,100.0,-120.0,4,2,Toronto Blue Jays,Boston Red Sox
2025-05-01,2025-05-01,143,120,-175.0,145.0,2,4,Philadelphia Phillies,Washington Nationals
2025-05-01,2025-05-01,140,133,-130.0,110.0,0,3,Texas Rangers,Athletics
2025-05-01,2025-05-01,145,158,140.0,-169.0,8,0,Chicago White Sox,Milwaukee Brewers
2025-05-01,2025-05-01,121,109,-169.0,140.0,2,4,New York Mets,Arizona Diamondbacks
2025-05-01,2025-05-01,114,142,104.0,-125.0,4,3,Cleveland Guardians,Minnesota Twins
2025-05-01,2025-05-01,139,118,-161.0,135.0,2,8,Tampa Bay Rays,Kansas City Royals
2025-05-01,2025-05-01,113,138,100.0,-120.0,9,1,Cincinnati Reds,St. Louis Cardinals
2025-05-01,2025-05-01,134,112,-125.0,104.0,3,8,Pittsburgh Pirates,Chicago Cubs
2025-04-30,2025-04-30,140,133,-154.0,129.0,1,7,Texas Rangers,Athletics
2025-04-30,2025-04-30,145,158,129.0,-154.0,4,6,Chicago White Sox,Milwaukee Brewers
2025-04-30,2025-04-30,121,109,-110.0,-110.0,3,4,New York Mets,Arizona Diamondbacks
2025-04-30,2025-04-30,141,111,-110.0,-110.0,7,6,Toronto Blue Jays,Boston Red Sox
2025-04-30,2025-04-30,139,118,-167.0,140.0,0,3,Tampa Bay Rays,Kansas City Royals
2025-04-30,2025-04-30,143,120,-250.0,200.0,7,2,Philadelphia Phillies,Washington Nationals
2025-04-30,2025-04-30,134,112,145.0,-175.0,4,3,Pittsburgh Pirates,Chicago Cubs
2025-04-30,2025-04-30,113,138,-120.0,100.0,1,9,Cincinnati Reds,St. Louis Cardinals
2025-04-30,2025-04-30,110,147,-120.0,100.0,5,4,Baltimore Orioles,New York Yankees
2025-04-30,2025-04-30,114,142,-110.0,-110.0,4,2,Cleveland Guardians,Minnesota Twins
2025-04-30,2025-04-30,136,108,-141.0,120.0,9,3,Seattle Mariners,Los Angeles Angels
2025-04-30,2025-04-30,135,137,-141.0,120.0,5,3,San Diego Padres,San Francisco Giants
2025-04-30,2025-04-30,115,144,229.0,-294.0,2,1,Colorado Rockies,Atlanta Braves
2025-04-30,2025-04-30,119,146,-333.0,260.0,12,7,Los Angeles Dodgers,Miami Marlins
2025-04-30,2025-04-30,117,116,-120.0,100.0,4,7,Houston Astros,Detroit Tigers
2025-04-30,2025-04-30,113,138,-149.0,125.0,0,6,Cincinnati Reds,St. Louis Cardinals
2025-04-29,2025-04-29,119,146,-208.0,170.0,15,2,Los Angeles Dodgers,Miami Marlins
2025-04-29,2025-04-29,136,108,-200.0,165.0,5,3,Seattle Mariners,Los Angeles Angels
2025-04-29,2025-04-29,135,137,104.0,-125.0,7,4,San Diego Padres,San Francisco Giants
2025-04-29,2025-04-29,115,144,179.0,-222.0,2,8,Colorado Rockies,Atlanta Braves
2025-04-29,2025-04-29,117,116,-115.0,-105.0,6,4,Houston Astros,Detroit Tigers
2025-04-29,2025-04-29,140,133,-200.0,165.0,15,2,Texas Rangers,Athletics
2025-04-29,2025-04-29,145,158,220.0,-278.0,2,7,Chicago White Sox,Milwaukee Brewers
2025-04-29,2025-04-29,121,109,-143.0,120.0,8,3,New York Mets,Arizona Diamondbacks
2025-04-29,2025-04-29,141,111,120.0,-141.0,2,10,Toronto Blue Jays,Boston Red Sox
2025-04-29,2025-04-29,139,118,-161.0,135.0,1,3,Tampa Bay Rays,Kansas City Royals
2025-04-29,2025-04-29,143,120,-200.0,165.0,7,6,Philadelphia Phillies,Washington Nationals
2025-04-29,2025-04-29,134,112,125.0,-149.0,0,9,Pittsburgh Pirates,Chicago Cubs
2025-04-29,2025-04-29,110,147,135.0,-161.0,3,15,Baltimore Orioles,New York Yankees
2025-04-29,2025-04-29,114,142,-139.0,114.0,2,1,Cleveland Guardians,Minnesota Twins
2025-04-28,2025-04-28,119,146,-278.0,225.0,7,6,Los Angeles Dodgers,Miami Marlins
2025-04-28,2025-04-28,115,144,145.0,-175.0,3,6,Colorado Rockies,Atlanta Braves
2025-04-28,2025-04-28,117,116,-120.0,100.0,8,5,Houston Astros,Detroit Tigers
2025-04-28,2025-04-28,140,133,-110.0,-110.0,1,2,Texas Rangers,Athletics
2025-04-28,2025-04-28,113,138,-125.0,104.0,3,1,Cincinnati Reds,St. Louis Cardinals
2025-04-28,2025-04-28,110,147,114.0,-137.0,4,3,Baltimore Orioles,New York Yankees
2025-04-28,2025-04-28,114,142,-125.0,104.0,1,11,Cleveland Guardians,Minnesota Twins
2025-04-28,2025-04-28,120,121,145.0,-175.0,5,19,Washington Nationals,New York Mets
2025-04-27,2025-04-27,112,143,-130.0,110.0,1,3,Chicago Cubs,Philadelphia Phillies
2025-04-27,2025-04-27,147,141,,,5,1,New York Yankees,Toronto Blue Jays
2025-04-27,2025-04-27,109,144,100.0,-120.0,6,4,Arizona Diamondbacks,Atlanta Braves
2025-04-27,2025-04-27,119,134,-333.0,260.0,9,2,Los Angeles Dodgers,Pittsburgh Pirates
2025-04-27,2025-04-27,136,146,-143.0,120.0,7,6,Seattle Mariners,Miami Marlins
2025-04-27,2025-04-27,135,139,-105.0,-115.0,2,4,San Diego Padres,Tampa Bay Rays
2025-04-27,2025-04-27,133,145,-208.0,170.0,3,2,Athletics,Chicago White Sox
2025-04-27,2025-04-27,137,140,-130.0,110.0,3,2,San Francisco Giants,Texas Rangers
2025-04-27,2025-04-27,115,113,129.0,-154.0,1,8,Colorado Rockies,Cincinnati Reds
2025-04-27,2025-04-27,138,158,-110.0,-110.0,1,7,St. Louis Cardinals,Milwaukee Brewers
2025-04-27,2025-04-27,118,117,125.0,-149.0,3,7,Kansas City Royals,Houston Astros
2025-04-27,2025-04-27,116,110,-238.0,190.0,7,0,Detroit Tigers,Baltimore Orioles
2025-04-27,2025-04-27,114,111,-105.0,-115.0,3,13,Cleveland Guardians,Boston Red Sox
2025-04-27,2025-04-27,142,108,-179.0,145.0,5,0,Minnesota Twins,Los Angeles Angels
2025-04-27,2025-04-27,120,121,125.0,-149.0,8,7,Washington Nationals,New York Mets
2025-04-27,2025-04-27,147,141,-200.0,165.0,11,2,New York Yankees,Toronto Blue Jays
2025-04-26,2025-04-26,136,146,-250.0,200.0,14,0,Seattle Mariners,Miami Marlins
2025-04-26,2025-04-26,119,134,-278.0,220.0,8,4,Los Angeles Dodgers,Pittsburgh Pirates
2025-04-26,2025-04-26,135,139,-149.0,125.0,1,4,San Diego Padres,Tampa Bay Rays
2025-04-26,2025-04-26,109,144,-120.0,100.0,7,8,Arizona Diamondbacks,Atlanta Braves
2025-04-26,2025-04-26,118,117,120.0,-141.0,2,0,Kansas City Royals,Houston Astros
2025-04-26,2025-04-26,116,110,-110.0,-110.0,6,2,Detroit Tigers,Baltimore Orioles
2025-04-26,2025-04-26,114,111,100.0,-120.0,3,7,Cleveland Guardians,Boston Red Sox
2025-04-26,2025-04-26,133,145,-227.0,185.0,3,10,Athletics,Chicago White Sox
2025-04-26,2025-04-26,112,143,-102.0,-118.0,4,10,Chicago Cubs,Philadelphia Phillies
2025-04-26,2025-04-26,120,121,150.0,-182.0,0,2,Washington Nationals,New York Mets
2025-04-26,2025-04-26,137,140,-141.0,120.0,3,2,San Francisco Giants,Texas Rangers
2025-04-26,2025-04-26,115,113,165.0,-200.0,4,6,Colorado Rockies,Cincinnati Reds
2025-04-26,2025-04-26,138,158,-149.0,125.0,6,5,St. Louis Cardinals,Milwaukee Brewers
2025-04-26,2025-04-26,142,108,-133.0,110.0,5,1,Minnesota Twins,Los Angeles Angels
2025-04-26,2025-04-26,116,110,-139.0,114.0,4,3,Detroit Tigers,Baltimore Orioles
2025-04-26,2025-04-26,114,111,,,5,4,Cleveland Guardians,Boston Red Sox
2025-04-25,2025-04-25,137,140,-130.0,110.0,0,2,San Francisco Giants,Texas Rangers
2025-04-25,2025-04-25,119,134,-222.0,179.0,0,3,Los Angeles Dodgers,Pittsburgh Pirates
2025-04-25,2025-04-25,133,145,-238.0,195.0,6,5,Athletics,Chicago White Sox
2025-04-25,2025-04-25,109,144,110.0,-130.0,2,8,Arizona Diamondbacks,Atlanta Braves
2025-04-25,2025-04-25,136,146,-303.0,240.0,4,8,Seattle Mariners,Miami Marlins
2025-04-25,2025-04-25,135,139,-149.0,125.0,0,1,San Diego Padres,Tampa Bay Rays
2025-04-25,2025-04-25,115,113,114.0,-137.0,7,8,Colorado Rockies,Cincinnati Reds
2025-04-25,2025-04-25,138,158,-137.0,114.0,3,2,St. Louis Cardinals,Milwaukee Brewers
2025-04-25,2025-04-25,118,117,-105.0,-115.0,2,0,Kansas City Royals,Houston Astros
2025-04-25,2025-04-25,142,108,-200.0,165.0,11,4,Minnesota Twins,Los Angeles Angels
2025-04-25,2025-04-25,147,141,-139.0,118.0,2,4,New York Yankees,Toronto Blue Jays
2025-04-25,2025-04-25,120,121,150.0,-182.0,5,4,Washington Nationals,New York Mets
2025-04-25,2025-04-25,112,143,-156.0,129.0,4,0,Chicago Cubs,Philadelphia Phillies
2025-04-24,2025-04-24,133,140,120.0,-143.0,4,3,Athletics,Texas Rangers
2025-04-24,2025-04-24,109,139,-135.0,114.0,4,7,Arizona Diamondbacks,Tampa Bay Rays
2025-04-24,2025-04-24,108,134,-156.0,129.0,4,3,Los Angeles Angels,Pittsburgh Pirates
2025-04-24,2025-04-24,120,110,-118.0,-102.0,1,2,Washington Nationals,Baltimore Orioles
2025-04-24,2025-04-24,118,115,-200.0,165.0,6,2,Kansas City Royals,Colorado Rockies
2025-04-24,2025-04-24,137,158,-167.0,135.0,6,5,San Francisco Giants,Milwaukee Brewers
2025-04-24,2025-04-24,118,115,-303.0,240.0,7,4,Kansas City Royals,Colorado Rockies
2025-04-24,2025-04-24,111,136,-182.0,150.0,3,4,Boston Red Sox,Seattle Mariners
2025-04-24,2025-04-24,142,145,-222.0,179.0,0,3,Minnesota Twins,Chicago White Sox
2025-04-23,2025-04-23,133,140,-110.0,-110.0,5,2,Athletics,Texas Rangers
2025-04-23,2025-04-23,137,158,-143.0,120.0,4,2,San Francisco Giants,Milwaukee Brewers
2025-04-23,2025-04-23,109,139,-167.0,140.0,6,7,Arizona Diamondbacks,Tampa Bay Rays
2025-04-23,2025-04-23,108,134,-135.0,114.0,0,3,Los Angeles Angels,Pittsburgh Pirates
2025-04-23,2025-04-23,142,145,-278.0,220.0,6,3,Minnesota Twins,Chicago White Sox
2025-04-23,2025-04-23,117,141,-110.0,-110.0,3,1,Houston Astros,Toronto Blue Jays
2025-04-23,2025-04-23,112,119,-125.0,104.0,7,6,Chicago Cubs,Los Angeles Dodgers
2025-04-23,2025-04-23,120,110,118.0,-139.0,4,3,Washington Nationals,Baltimore Orioles
2025-04-23,2025-04-23,111,136,-139.0,118.0,5,8,Boston Red Sox,Seattle Mariners
2025-04-23,2025-04-23,146,113,-110.0,-110.0,2,5,Miami Marlins,Cincinnati Reds
2025-04-23,2025-04-23,114,147,140.0,-169.0,1,5,Cleveland Guardians,New York Yankees
2025-04-23,2025-04-23,116,135,-169.0,140.0,6,0,Detroit Tigers,San Diego Padres
2025-04-23,2025-04-23,121,143,-105.0,-115.0,4,3,New York Mets,Philadelphia Phillies
2025-04-23,2025-04-23,144,138,-169.0,140.0,4,1,Atlanta Braves,St. Louis Cardinals
2025-04-22,2025-04-22,133,140,-125.0,104.0,5,8,Athletics,Texas Rangers
2025-04-22,2025-04-22,137,158,-149.0,125.0,3,11,San Francisco Giants,Milwaukee Brewers
2025-04-22,2025-04-22,109,139,-189.0,154.0,5,1,Arizona Diamondbacks,Tampa Bay Rays
2025-04-22,2025-04-22,108,134,-189.0,154.0,3,9,Los Angeles Angels,Pittsburgh Pirates
2025-04-22,2025-04-22,117,141,100.0,-120.0,5,1,Houston Astros,Toronto Blue Jays
2025-04-22,2025-04-22,112,119,100.0,-120.0,11,10,Chicago Cubs,Los Angeles Dodgers
2025-04-22,2025-04-22,142,145,-250.0,200.0,4,2,Minnesota Twins,Chicago White Sox
2025-04-22,2025-04-22,118,115,-250.0,200.0,4,3,Kansas City Royals,Colorado Rockies
2025-04-22,2025-04-22,144,138,-141.0,120.0,4,10,Atlanta Braves,St. Louis Cardinals
2025-04-22,2025-04-22,121,143,110.0,-130.0,5,1,New York Mets,Philadelphia Phillies
2025-04-22,2025-04-22,120,110,114.0,-137.0,7,0,Washington Nationals,Baltimore Orioles
2025-04-22,2025-04-22,111,136,-120.0,100.0,8,3,Boston Red Sox,Seattle Mariners
2025-04-22,2025-04-22,146,113,-105.0,-115.0,4,3,Miami Marlins,Cincinnati Reds
2025-04-22,2025-04-22,116,135,-130.0,110.0,0,2,Detroit Tigers,San Diego Padres
2025-04-22,2025-04-22,114,147,-115.0,-105.0,3,2,Cleveland Guardians,New York Yankees
2025-04-21,2025-04-21,137,158,-135.0,114.0,5,2,San Francisco Giants,Milwaukee Brewers
