timestamp,state,term,outcome,duration_s,n_doc_responses,last_doc_status,retry_after
2026-07-23T13:17:19.358,LA,allstate,ok,3.8,4,200,
2026-07-23T13:22:20.930,LA,allstate,ok,3.8,4,200,
2026-07-23T13:25:44.737,LA,allstate,ok,3.6,4,200,
2026-07-23T13:28:35.840,LA,allstate,ok,4.2,4,200,
2026-07-23T13:30:57.115,LA,allstate,ok,3.8,4,200,
2026-07-23T13:33:18.004,LA,allstate,ok,3.7,4,200,
2026-07-23T13:36:08.894,LA,encompass,ok,3.8,4,200,
2026-07-23T13:36:28.747,LA,encompass,ok,3.6,4,200,
2026-07-23T13:55:27.960,LA,allstate,ok,6.6,4,200,
2026-07-23T13:58:19.723,LA,allstate,ok,3.9,4,200,
2026-07-23T14:00:37.948,LA,allstate,ok,4.7,4,200,
2026-07-23T14:02:29.687,LA,allstate,ok,4.5,4,200,
2026-07-23T14:05:20.679,LA,allstate,ok,3.8,4,200,
2026-07-23T14:07:12.149,LA,allstate,ok,3.8,4,200,
2026-07-23T14:11:12.244,LA,allstate,ok,3.9,4,200,
2026-07-23T14:13:38.277,LA,allstate,ok,3.9,4,200,
2026-07-23T14:16:29.428,LA,allstate,ok,3.9,4,200,
2026-07-23T14:18:31.007,LA,allstate,ok,5.2,4,200,
2026-07-23T14:19:51.955,LA,allstate,ok,4.0,4,200,
2026-07-23T14:20:14.851,LA,allstate,ok,4.2,4,200,
2026-07-23T14:21:07.321,LA,allstate,ok,4.2,4,200,
2026-07-23T14:22:00.856,LA,allstate,ok,4.8,4,200,
2026-07-23T14:22:15.589,LA,encompass,ok,4.2,4,200,
2026-07-23T14:23:06.409,LA,encompass,results_timeout,34.3,3,200,
2026-07-23T14:23:37.268,LA,encompass,begin_search_link_timeout,30.7,1,405,
2026-07-23T14:23:42.069,LA,encompass,ok,4.6,4,200,
2026-07-23T14:45:01.111,LA,allstate,ok,7.5,4,200,
2026-07-23T14:49:39.037,LA,allstate,ok,3.9,4,200,
2026-07-23T14:52:30.019,LA,allstate,ok,3.9,4,200,
2026-07-23T14:58:13.883,LA,allstate,ok,3.8,4,200,
2026-07-23T15:00:55.497,LA,allstate,ok,3.8,4,200,
2026-07-23T15:03:17.908,LA,allstate,ok,4.6,4,200,
2026-07-23T15:05:09.554,LA,allstate,ok,5.0,4,200,
2026-07-23T15:07:30.815,LA,allstate,ok,3.9,4,200,
2026-07-23T15:08:06.464,LA,allstate,ok,4.5,4,200,
2026-07-23T15:08:29.548,LA,allstate,ok,4.5,4,200,
2026-07-23T15:08:53.384,LA,allstate,ok,4.4,4,200,
2026-07-23T15:09:15.865,LA,encompass,ok,4.4,4,200,
2026-07-23T15:10:03.493,LA,encompass,begin_search_link_timeout,31.0,1,405,
2026-07-23T15:10:34.361,LA,encompass,begin_search_link_timeout,30.7,1,405,
2026-07-23T15:10:38.911,LA,encompass,ok,4.3,4,200,
2026-07-23T15:10:59.657,LA,encompass,ok,4.1,4,200,
2026-07-23T15:11:46.901,LA,encompass,begin_search_link_timeout,30.6,1,405,
2026-07-23T15:12:17.783,LA,encompass,begin_search_link_timeout,30.7,1,405,
2026-07-23T15:33:10.761,LA,allstate,ok,7.5,4,200,
2026-07-23T15:35:33.260,LA,allstate,ok,3.9,4,200,
2026-07-23T15:38:26.371,LA,allstate,ok,4.1,4,200,
2026-07-23T15:39:17.790,LA,allstate,ok,3.8,4,200,
2026-07-23T15:40:10.127,LA,allstate,ok,4.2,4,200,
2026-07-23T15:41:31.378,LA,allstate,ok,3.5,4,200,
2026-07-23T15:43:54.014,LA,allstate,ok,4.4,4,200,
2026-07-23T15:44:46.787,LA,allstate,ok,4.2,4,200,
2026-07-23T15:46:38.824,LA,allstate,ok,3.7,4,200,
2026-07-23T15:47:18.814,LA,encompass,ok,4.1,4,200,
2026-07-23T15:47:39.670,LA,encompass,ok,4.3,4,200,
2026-07-23T15:48:00.538,LA,encompass,ok,4.2,4,200,
2026-07-23T15:48:21.177,LA,encompass,ok,4.1,4,200,
2026-07-23T15:48:41.787,LA,encompass,ok,4.1,4,200,
2026-07-23T15:49:02.314,LA,encompass,ok,4.0,4,200,
2026-07-23T15:49:44.094,LA,encompass,ok,4.5,4,200,
2026-07-23T15:51:53.604,LA,encompass,ok,4.0,4,200,
2026-07-23T15:53:17.071,LA,allstate,ok,4.1,4,200,
2026-07-23T16:15:10.053,LA,allstate,ok,7.2,4,200,
2026-07-23T16:16:28.239,LA,allstate,ok,3.7,4,200,
2026-07-23T16:19:49.307,LA,allstate,ok,4.0,4,200,
2026-07-23T16:24:17.320,LA,allstate,ok,4.2,4,200,
2026-07-23T16:26:38.285,LA,allstate,ok,3.9,4,200,
2026-07-23T16:29:29.088,LA,encompass,ok,4.0,4,200,
2026-07-23T16:29:49.005,LA,encompass,ok,3.7,4,200,
2026-07-23T16:30:09.106,LA,encompass,ok,3.9,4,200,
2026-07-23T16:30:28.921,LA,encompass,ok,3.6,4,200,
2026-07-23T16:30:48.874,LA,encompass,ok,3.7,4,200,
2026-07-23T16:31:14.171,LA,allstate,ok,3.8,4,200,
2026-07-23T16:33:33.988,LA,allstate,ok,3.8,4,200,
2026-07-23T16:37:30.172,LA,allstate,ok,3.8,4,200,
2026-07-23T16:40:19.833,LA,allstate,ok,3.7,4,200,
2026-07-23T16:44:40.450,LA,encompass,ok,3.7,4,200,
2026-07-23T16:45:00.264,LA,encompass,ok,3.7,4,200,
2026-07-23T16:45:20.207,LA,encompass,ok,3.8,4,200,
2026-07-23T16:45:39.977,LA,encompass,ok,3.6,4,200,
2026-07-23T17:03:26.972,LA,allstate,ok,6.3,4,200,
2026-07-23T17:07:47.200,LA,allstate,ok,3.7,4,200,
2026-07-23T17:12:07.910,LA,allstate,ok,4.2,4,200,
2026-07-23T17:16:03.754,LA,allstate,ok,3.7,4,200,
2026-07-23T17:18:53.119,LA,encompass,ok,3.6,4,200,
2026-07-23T17:19:12.450,LA,encompass,ok,3.4,4,200,
2026-07-23T17:19:31.846,LA,encompass,ok,3.4,4,200,
2026-07-23T17:19:51.150,LA,encompass,ok,3.3,4,200,
2026-07-23T17:20:04.043,LA,allstate,ok,4.1,4,200,
2026-07-23T17:24:33.679,LA,allstate,ok,3.5,4,200,
2026-07-23T17:28:53.680,LA,allstate,ok,3.5,4,200,
2026-07-23T17:33:13.677,LA,allstate,ok,3.5,4,200,
2026-07-23T17:34:39.086,LA,encompass,ok,11.6,4,200,
2026-07-23T17:34:58.813,LA,encompass,ok,3.8,4,200,
2026-07-23T17:35:18.047,LA,encompass,ok,3.3,4,200,
2026-07-23T17:35:37.612,LA,allstate,ok,3.6,4,200,
2026-07-23T17:36:46.446,LA,allstate,ok,3.5,4,200,
2026-07-23T17:37:55.391,LA,allstate,ok,3.5,4,200,
2026-07-23T17:55:51.722,LA,allstate,ok,6.4,4,200,
2026-07-23T18:01:52.820,LA,allstate,ok,3.6,4,200,
2026-07-23T18:04:41.741,LA,allstate,ok,3.4,4,200,
2026-07-23T18:08:34.479,LA,encompass,ok,3.5,4,200,
2026-07-23T18:08:53.742,LA,encompass,ok,3.3,4,200,
2026-07-23T18:09:13.135,LA,encompass,ok,3.4,4,200,
2026-07-23T18:09:32.416,LA,allstate,ok,3.3,4,200,
2026-07-23T18:13:26.191,LA,allstate,ok,4.2,4,200,
2026-07-23T18:18:22.723,LA,allstate,ok,3.5,4,200,
2026-07-23T18:22:42.623,LA,encompass,ok,3.3,4,200,
2026-07-23T18:23:01.812,LA,encompass,ok,3.2,4,200,
2026-07-23T18:23:21.205,LA,encompass,ok,3.5,4,200,
2026-07-23T18:23:36.913,LA,allstate,ok,3.3,4,200,
2026-07-23T18:24:45.824,LA,allstate,ok,3.5,4,200,
2026-07-23T18:25:54.720,LA,allstate,ok,3.5,4,200,
2026-07-23T18:27:03.700,LA,allstate,ok,3.6,4,200,
2026-07-23T18:28:12.713,LA,allstate,ok,3.5,4,200,
2026-07-23T18:29:21.634,LA,allstate,ok,3.5,4,200,
2026-07-23T18:47:24.435,LA,allstate,ok,6.2,4,200,
2026-07-23T18:51:44.561,LA,allstate,ok,3.6,4,200,
2026-07-23T18:54:33.557,LA,allstate,ok,3.5,4,200,
2026-07-23T18:55:36.726,LA,encompass,ok,3.4,4,200,
2026-07-23T18:55:56.565,LA,encompass,ok,3.9,4,200,
2026-07-23T18:56:16.065,LA,allstate,ok,3.5,4,200,
2026-07-23T19:00:36.456,LA,allstate,ok,3.8,4,200,
2026-07-23T19:04:29.270,LA,encompass,ok,3.5,4,200,
2026-07-23T19:04:48.614,LA,encompass,ok,3.4,4,200,
2026-07-23T19:05:07.990,LA,allstate,ok,3.4,4,200,
2026-07-23T19:06:16.827,LA,allstate,ok,3.5,4,200,
2026-07-23T19:07:25.789,LA,allstate,ok,3.6,4,200,
2026-07-23T19:08:34.672,LA,allstate,ok,3.5,4,200,
2026-07-23T19:09:43.494,LA,allstate,ok,3.4,4,200,
2026-07-23T19:10:52.407,LA,allstate,ok,3.5,4,200,
2026-07-23T19:12:01.419,LA,allstate,ok,3.6,4,200,
2026-07-23T19:13:10.283,LA,allstate,ok,3.5,4,200,
2026-07-23T19:13:51.814,LA,allstate,ok,3.5,4,200,
2026-07-23T19:31:48.338,LA,allstate,ok,6.3,4,200,
2026-07-23T19:36:08.399,LA,allstate,ok,3.6,4,200,
2026-07-23T19:40:28.494,LA,encompass,ok,3.5,4,200,
2026-07-23T19:40:47.898,LA,encompass,ok,3.4,4,200,
2026-07-23T19:41:07.283,LA,allstate,ok,3.4,4,200,
2026-07-23T19:45:27.343,LA,allstate,ok,3.6,4,200,
2026-07-23T19:49:47.346,LA,encompass,ok,3.4,4,200,
2026-07-23T19:50:06.735,LA,encompass,ok,3.5,4,200,
2026-07-23T19:50:26.206,LA,allstate,ok,3.5,4,200,
2026-07-23T19:51:35.024,LA,allstate,ok,3.5,4,200,
2026-07-23T19:52:43.886,LA,allstate,ok,3.5,4,200,
2026-07-23T19:53:52.698,LA,allstate,ok,3.5,4,200,
2026-07-23T19:55:01.451,LA,allstate,ok,3.4,4,200,
2026-07-23T19:56:10.190,LA,allstate,ok,3.4,4,200,
2026-07-23T19:56:52.266,LA,allstate,ok,3.5,4,200,
2026-07-23T19:58:01.037,LA,allstate,ok,3.4,4,200,
2026-07-23T19:59:09.929,LA,allstate,ok,3.5,4,200,
2026-07-23T20:00:18.755,LA,allstate,ok,3.4,4,200,
2026-07-23T20:18:10.760,LA,allstate,ok,6.2,4,200,
2026-07-23T20:23:44.597,LA,allstate,ok,3.7,4,200,
2026-07-23T20:27:36.941,LA,encompass,ok,3.4,4,200,
2026-07-23T20:27:56.155,LA,encompass,ok,3.3,4,200,
2026-07-23T20:28:04.803,LA,allstate,ok,3.4,4,200,
2026-07-23T20:32:24.864,LA,allstate,ok,3.6,4,200,
2026-07-23T20:33:33.893,LA,encompass,ok,3.7,4,200,
2026-07-23T20:33:53.155,LA,encompass,ok,3.3,4,200,
2026-07-23T20:34:01.816,LA,allstate,ok,3.4,4,200,
2026-07-23T20:35:10.643,LA,allstate,ok,3.4,4,200,
2026-07-23T20:36:19.494,LA,allstate,ok,3.5,4,200,
2026-07-23T20:37:28.308,LA,allstate,ok,3.5,4,200,
2026-07-23T20:37:37.021,LA,allstate,ok,3.3,4,200,
2026-07-23T20:38:18.419,LA,allstate,ok,3.5,4,200,
2026-07-23T20:39:27.979,LA,allstate,ok,4.2,4,200,
2026-07-23T20:40:40.652,LA,allstate,ok,7.3,4,200,
2026-07-23T20:41:22.388,LA,allstate,ok,3.5,4,200,
2026-07-23T20:42:31.186,LA,encompass,ok,3.4,4,200,
2026-07-23T20:59:28.087,LA,allstate,ok,6.3,4,200,
2026-07-23T21:02:17.166,LA,encompass,ok,3.4,4,200,
2026-07-23T21:02:36.474,LA,allstate,ok,3.4,4,200,
2026-07-23T21:07:26.879,LA,encompass,ok,3.4,4,200,
2026-07-23T21:07:46.530,LA,allstate,ok,3.5,4,200,
2026-07-23T21:08:55.836,LA,allstate,ok,3.8,4,200,
2026-07-23T21:10:04.855,LA,allstate,ok,3.6,4,200,
2026-07-23T21:11:13.783,LA,allstate,ok,3.5,4,200,
2026-07-23T21:12:22.707,LA,encompass,ok,3.5,4,200,
2026-07-23T21:12:31.570,LA,encompass,ok,3.5,4,200,
2026-07-23T21:12:40.163,LA,encompass,ok,3.3,4,200,
2026-07-23T21:12:48.778,LA,encompass,ok,3.4,4,200,
2026-07-23T21:12:57.482,LA,travelers,ok,3.5,4,200,
2026-07-23T21:14:43.754,LA,travco,ok,3.5,4,200,
2026-07-23T21:15:00.195,LA,liberty mutual,ok,3.4,4,200,
2026-07-23T21:15:36.060,LA,liberty mutual,ok,3.7,4,200,
2026-07-23T21:16:36.980,LA,liberty mutual,begin_search_link_timeout,30.5,1,405,
2026-07-23T21:17:07.573,LA,liberty mutual,begin_search_link_timeout,30.5,1,405,
2026-07-23T21:34:46.028,LA,allstate,ok,6.3,4,200,
2026-07-23T21:39:06.071,LA,encompass,ok,3.6,4,200,
2026-07-23T21:39:25.395,LA,allstate,ok,3.4,4,200,
2026-07-24T07:48:49.307,LA,encompass,ok,3.7,4,200,
2026-07-24T07:49:09.116,LA,allstate,ok,3.7,4,200,
2026-07-24T07:50:18.157,LA,allstate,ok,3.6,4,200,
2026-07-24T07:51:27.162,LA,allstate,ok,3.6,4,200,
2026-07-24T07:52:36.159,LA,allstate,ok,3.4,4,200,
2026-07-24T07:53:44.932,LA,encompass,ok,3.4,4,200,
2026-07-24T07:53:53.370,LA,encompass,ok,3.2,4,200,
2026-07-24T07:54:01.878,LA,encompass,ok,3.3,4,200,
2026-07-24T07:54:10.383,LA,encompass,ok,3.3,4,200,
2026-07-24T07:54:19.178,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T07:55:32.671,LA,liberty mutual,ok,3.9,4,200,
2026-07-24T07:57:52.591,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T08:00:12.597,LA,liberty mutual,ok,3.6,4,200,
2026-07-24T08:02:32.627,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T08:04:52.597,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T08:24:44.257,LA,allstate,ok,6.6,4,200,
2026-07-24T08:29:04.363,LA,encompass,ok,3.5,4,200,
2026-07-24T08:29:23.785,LA,allstate,ok,3.4,4,200,
2026-07-24T08:32:49.625,LA,encompass,ok,3.5,4,200,
2026-07-24T08:33:01.958,LA,allstate,ok,3.5,4,200,
2026-07-24T08:34:11.025,LA,allstate,ok,3.6,4,200,
2026-07-24T08:35:19.889,LA,encompass,ok,3.5,4,200,
2026-07-24T08:35:28.483,LA,encompass,ok,3.4,4,200,
2026-07-24T08:35:36.993,LA,liberty mutual,ok,3.3,4,200,
2026-07-24T08:37:26.412,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T08:39:46.411,LA,liberty mutual,ok,3.6,4,200,
2026-07-24T08:42:06.250,LA,liberty mutual,ok,3.4,4,200,
2026-07-24T08:44:26.138,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T08:46:46.000,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T08:49:06.030,LA,safeco,ok,3.6,4,200,
2026-07-24T08:49:43.534,LA,safeco,ok,3.5,4,200,
2026-07-24T08:50:17.986,LA,safeco,ok,3.5,4,200,
2026-07-24T08:50:54.454,LA,safeco,ok,3.4,4,200,
2026-07-24T09:11:42.321,LA,allstate,ok,6.5,4,200,
2026-07-24T09:13:55.141,LA,encompass,ok,3.7,4,200,
2026-07-24T09:14:07.491,LA,allstate,ok,3.5,4,200,
2026-07-24T09:15:52.880,LA,encompass,ok,3.9,4,200,
2026-07-24T09:16:01.771,LA,allstate,ok,3.6,4,200,
2026-07-24T09:17:30.752,LA,encompass,business_type_select_failed,23.6,1,200,
2026-07-24T09:17:36.750,LA,encompass,ok,5.9,4,200,
2026-07-24T09:17:45.516,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T09:20:05.680,LA,liberty mutual,ok,3.6,4,200,
2026-07-24T09:22:25.901,LA,liberty mutual,ok,3.7,4,200,
2026-07-24T09:23:05.492,LA,safeco,ok,4.2,4,200,
2026-07-24T09:23:41.896,LA,safeco,ok,3.6,4,200,
2026-07-24T09:23:58.734,LA,safeco,ok,3.3,4,200,
2026-07-24T09:24:07.391,LA,liberty insurance,ok,3.4,4,200,
2026-07-24T09:26:27.374,LA,general insurance,ok,3.5,4,200,
2026-07-24T09:27:05.669,LA,american states,ok,3.5,4,200,
2026-07-24T09:27:17.868,LA,first national insurance,ok,3.4,4,200,
2026-07-24T09:27:30.354,LA,liberty mutual,ok,3.6,4,200,
2026-07-24T09:46:42.969,LA,allstate,ok,6.8,4,200,
2026-07-24T09:47:51.831,LA,encompass,ok,3.5,4,200,
2026-07-24T09:48:00.448,LA,allstate,ok,3.4,4,200,
2026-07-24T09:49:09.499,LA,encompass,ok,3.6,4,200,
2026-07-24T09:49:18.163,LA,allstate,ok,3.4,4,200,
2026-07-24T09:50:27.035,LA,encompass,ok,3.5,4,200,
2026-07-24T09:50:35.795,LA,liberty mutual,ok,3.5,4,200,
2026-07-24T09:51:48.478,LA,safeco,ok,3.5,4,200,
2026-07-24T09:52:00.688,LA,liberty insurance,ok,3.4,4,200,
2026-07-24T09:52:15.461,LA,american family,ok,3.3,4,200,
2026-07-24T09:52:39.652,LA,farmers,ok,3.7,4,200,
2026-07-24T09:54:03.699,LA,farmers,ok,3.3,4,200,
2026-07-24T09:56:08.217,LA,farmers,ok,3.4,4,200,
2026-07-24T09:56:46.364,LA,farmers,ok,3.5,4,200,
2026-07-24T09:57:49.018,LA,mid-century,ok,3.4,4,200,
2026-07-24T09:58:08.549,LA,mid-century,ok,3.5,4,200,
2026-07-24T09:58:21.047,LA,fire insurance exchange,ok,3.6,4,200,
2026-07-24T09:58:40.436,LA,fire insurance exchange,ok,3.4,4,200,
2026-07-24T10:17:39.631,LA,allstate,ok,6.3,4,200,
2026-07-24T10:18:49.104,LA,encompass,ok,4.0,4,200,
2026-07-24T10:18:58.432,LA,allstate,ok,4.0,4,200,
2026-07-24T10:19:08.435,LA,farmers,ok,3.5,4,200,
2026-07-24T10:19:46.822,LA,farmers,ok,4.3,4,200,
2026-07-24T10:20:00.378,LA,usaa,ok,3.9,4,200,
2026-07-24T10:20:39.376,LA,usaa,ok,4.0,4,200,
2026-07-24T10:22:39.922,LA,usaa,begin_search_link_timeout,30.6,1,405,
2026-07-24T10:23:10.794,LA,usaa,begin_search_link_timeout,30.8,1,405,
2026-07-24T10:23:41.670,LA,usaa,begin_search_link_timeout,30.8,1,405,
2026-07-24T10:24:12.475,LA,united services,begin_search_link_timeout,30.6,1,405,
2026-07-24T10:24:16.110,LA,united services,ok,3.5,4,200,
2026-07-24T10:43:24.297,NC,State Farm,ok,6.0,4,200,
2026-07-24T10:43:32.752,NC,GEICO,ok,4.1,4,200,
2026-07-24T10:43:40.516,NC,Government Employees,ok,3.4,4,200,
2026-07-24T10:43:48.317,NC,Progressive,ok,3.4,4,200,
2026-07-24T10:43:56.239,NC,Artisan and Truckers,ok,3.5,4,200,
2026-07-24T10:44:06.007,NC,Allstate,ok,3.4,4,200,
2026-07-24T10:44:13.973,NC,Travelers,ok,3.6,4,200,
2026-07-24T10:44:22.260,NC,Liberty Mutual,ok,3.5,4,200,
2026-07-24T10:44:30.802,NC,Safeco,ok,3.7,4,200,
2026-07-24T10:44:39.160,NC,General Insurance,ok,3.6,4,200,
2026-07-24T10:44:47.707,NC,American States,ok,3.6,4,200,
2026-07-24T10:44:55.664,NC,First National Insurance,ok,3.4,4,200,
2026-07-24T10:45:03.747,NC,Liberty Insurance,ok,3.5,4,200,
2026-07-24T10:45:11.781,NC,Encompass,ok,3.4,4,200,
2026-07-24T10:45:21.580,NC,TravCo,ok,3.3,4,200,
2026-07-24T10:45:56.778,NC,MGA Insurance,begin_search_link_timeout,30.5,1,405,
2026-07-24T10:46:30.464,NC,USAA,begin_search_link_timeout,30.5,1,405,
2026-07-24T10:47:04.182,NC,United Services,begin_search_link_timeout,30.6,1,405,
2026-07-24T10:47:37.764,NC,Garrison,begin_search_link_timeout,30.5,1,405,
2026-07-24T10:48:11.356,NC,Farmers,begin_search_link_timeout,30.6,1,405,
2026-07-24T10:48:45.242,NC,Mid-Century,begin_search_link_timeout,30.6,1,405,
2026-07-24T10:48:52.072,NC,Fire Insurance Exchange,ok,3.8,4,200,
2026-07-24T10:49:02.614,NC,Truck Insurance Exchange,ok,3.9,4,200,
2026-07-24T10:49:10.615,NC,Illinois Farmers,ok,3.4,4,200,
2026-07-24T10:49:20.931,NC,Nationwide,ok,3.8,4,200,
2026-07-24T10:49:29.912,NC,American Family,ok,3.7,4,200,
2026-07-24T10:49:38.193,NC,American Standard Insurance,ok,3.4,4,200,
2026-07-24T10:49:48.771,NC,Country,ok,3.5,4,200,
2026-07-24T10:55:01.273,NC,mga insurance,ok,3.7,4,200,
2026-07-24T10:55:22.745,NC,usaa,ok,6.2,4,200,
2026-07-24T10:55:38.161,NC,united services,ok,5.1,4,200,
2026-07-24T10:55:47.464,NC,garrison,ok,3.4,4,200,
2026-07-24T10:55:56.579,NC,farmers,ok,3.5,4,200,
2026-07-24T10:56:05.563,NC,mid-century,ok,3.5,4,200,
2026-07-24T10:56:15.762,NC,state farm,ok,3.7,4,200,
2026-07-24T10:56:55.013,NC,state farm,ok,3.6,4,200,
2026-07-24T10:57:40.630,NC,state farm,ok,4.2,4,200,
2026-07-24T10:59:30.124,NC,mga insurance,begin_search_link_timeout,30.5,1,405,
2026-07-24T11:00:03.835,NC,mga insurance,begin_search_link_timeout,33.6,1,405,
2026-07-24T11:00:34.696,NC,mga insurance,begin_search_link_timeout,30.7,1,405,
2026-07-24T11:01:05.551,NC,state farm,begin_search_link_timeout,30.6,1,405,
2026-07-24T11:01:09.716,NC,state farm,ok,4.0,4,200,
2026-07-24T11:01:23.128,NC,geico,ok,4.0,4,200,
2026-07-24T11:01:49.773,NC,geico,ok,3.7,4,200,
2026-07-24T11:02:09.881,NC,government employees,ok,3.9,4,200,
2026-07-24T11:02:48.431,NC,government employees,ok,3.9,4,200,
2026-07-24T11:03:01.788,NC,progressive,ok,3.7,4,200,
2026-07-24T11:03:39.259,NC,progressive,ok,3.8,4,200,
2026-07-24T11:05:58.825,NC,progressive,begin_search_link_timeout,30.5,1,405,
2026-07-24T11:06:29.542,NC,progressive,begin_search_link_timeout,30.6,1,405,
2026-07-24T11:07:00.191,NC,progressive,begin_search_link_timeout,30.5,1,405,
2026-07-24T11:07:04.631,NC,progressive,ok,4.1,4,200,
2026-07-24T11:23:04.622,NC,progressive,ok,6.4,4,200,
2026-07-24T11:23:42.195,NC,progressive,ok,4.1,4,200,
2026-07-24T11:24:19.216,NC,progressive,ok,4.2,4,200,
2026-07-24T11:24:57.989,NC,progressive,ok,4.5,4,200,
2026-07-24T11:25:16.794,NC,allstate,ok,4.4,4,200,
2026-07-24T11:27:09.983,NC,allstate,begin_search_link_timeout,30.6,1,405,
2026-07-24T11:27:40.802,NC,allstate,begin_search_link_timeout,30.7,1,405,
2026-07-24T11:28:11.676,NC,allstate,begin_search_link_timeout,30.7,1,405,
2026-07-24T11:28:42.831,NC,allstate,begin_search_link_timeout,30.8,1,405,
2026-07-24T11:28:47.288,NC,allstate,ok,4.3,4,200,
2026-07-24T11:29:29.082,NC,allstate,ok,4.4,4,200,
2026-07-24T11:30:11.816,NC,allstate,ok,4.6,4,200,
2026-07-24T11:30:51.531,NC,allstate,ok,4.3,4,200,
2026-07-24T11:31:30.822,NC,allstate,ok,4.6,4,200,
2026-07-24T11:34:18.683,NC,allstate,begin_search_link_timeout,30.7,1,405,
2026-07-24T11:34:49.430,NC,allstate,begin_search_link_timeout,30.6,1,405,
2026-07-24T11:34:53.284,NC,allstate,ok,3.7,4,200,
2026-07-24T11:35:30.968,NC,allstate,ok,4.2,4,200,
2026-07-24T11:51:23.232,NC,allstate,ok,8.4,4,200,
2026-07-24T11:52:06.866,NC,allstate,ok,5.9,4,200,
2026-07-24T11:52:50.105,NC,allstate,ok,5.7,4,200,
2026-07-24T11:53:18.300,NC,travelers,ok,5.1,4,200,
2026-07-24T11:54:13.225,NC,travelers,ok,5.1,4,200,
2026-07-24T11:56:10.945,NC,travco,ok,4.7,4,200,
2026-07-24T11:56:31.975,NC,travco,ok,4.6,4,200,
2026-07-24T11:56:41.927,NC,travelers,ok,4.5,4,200,
2026-07-24T11:57:31.145,NC,travelers,begin_search_link_timeout,30.7,1,405,
2026-07-24T11:57:36.063,NC,travelers,ok,4.8,4,200,
2026-07-24T11:58:16.774,NC,travco,ok,4.6,4,200,
2026-07-24T11:58:37.397,NC,travco,ok,4.2,4,200,
2026-07-24T11:58:48.041,NC,travelers,ok,5.1,4,200,
2026-07-24T11:58:58.517,NC,travelers,ok,4.9,4,200,
2026-07-24T11:59:39.384,NC,travelers,ok,5.1,4,200,
2026-07-24T12:00:50.817,NC,travelers,ok,5.3,4,200,
2026-07-24T12:01:31.819,NC,travelers,ok,5.3,4,200,
2026-07-24T12:01:42.466,NC,travelers,ok,4.8,4,200,
2026-07-24T12:17:46.301,NC,travelers,ok,9.6,4,200,
2026-07-24T12:18:06.923,NC,travco,ok,5.0,4,200,
2026-07-24T12:18:28.985,NC,travelers,ok,5.4,4,200,
2026-07-24T12:18:49.116,NC,travco,ok,5.2,4,200,
2026-07-24T12:19:11.596,NC,travelers,ok,5.8,4,200,
2026-07-24T12:19:52.873,NC,travelers,ok,5.4,4,200,
2026-07-24T12:20:04.171,NC,travelers,ok,5.4,4,200,
2026-07-24T12:20:15.422,NC,travelers,ok,5.2,4,200,
2026-07-24T12:20:26.118,NC,travco,ok,4.8,4,200,
2026-07-24T12:20:35.687,NC,travco,ok,4.1,4,200,
2026-07-24T12:20:45.927,NC,travco,ok,4.7,4,200,
2026-07-24T12:21:24.874,NC,travco,results_timeout,33.5,3,200,
2026-07-24T12:21:55.892,NC,travco,begin_search_link_timeout,30.8,1,405,
2026-07-24T12:22:26.760,NC,travco,begin_search_link_timeout,30.6,1,405,
2026-07-24T12:22:58.191,NC,liberty mutual,begin_search_link_timeout,30.8,1,405,
2026-07-24T12:23:29.405,NC,liberty mutual,begin_search_link_timeout,31.1,1,405,
2026-07-24T12:24:00.269,NC,liberty mutual,begin_search_link_timeout,30.7,1,405,
2026-07-24T12:39:52.597,NC,travelers,ok,7.4,4,200,
2026-07-24T12:41:18.952,NC,travco,ok,4.9,4,200,
2026-07-24T12:41:32.907,NC,travelers,ok,5.1,4,200,
2026-07-24T12:42:46.798,NC,travco,ok,4.4,4,200,
2026-07-24T12:43:00.086,NC,travelers,ok,4.4,4,200,
2026-07-24T12:43:40.142,NC,travelers,ok,4.5,4,200,
2026-07-24T12:44:26.609,NC,travco,ok,5.6,4,200,
2026-07-24T12:44:45.467,NC,liberty mutual,ok,6.9,4,200,
2026-07-24T12:45:41.367,NC,liberty mutual,ok,6.6,4,200,
2026-07-24T12:46:04.765,NC,safeco,ok,5.8,4,200,
2026-07-24T12:46:58.720,NC,safeco,ok,5.3,4,200,
2026-07-24T12:47:42.708,NC,liberty insurance,results_timeout,34.4,4,405,
2026-07-24T12:48:13.336,NC,liberty insurance,begin_search_link_timeout,30.5,1,405,
2026-07-24T12:48:44.104,NC,liberty insurance,begin_search_link_timeout,30.6,1,405,
2026-07-24T12:48:51.956,NC,general insurance,ok,7.6,4,200,
2026-07-24T12:49:14.909,NC,american states,ok,4.8,4,200,
2026-07-24T12:49:33.829,NC,first national insurance,ok,4.4,4,200,
2026-07-24T12:49:45.209,NC,farmers,ok,4.1,4,200,
2026-07-24T13:06:32.924,NC,travelers,ok,7.1,4,200,
