date,game_id,home_team,away_team,venue,home_edge_score,away_edge_score,edge_diff,ou_score,ou_convergence_boost,model_total,actual_total,home_score,away_score,home_won,bet_signal,bet_side,model_win_prob,diff_signal,diff_side,ou_signal,ml_result,diff_result,ou_result,home_zone,home_pitch,home_walk,home_hand,away_zone,away_pitch,away_walk,away_hand,park_factor,park_weather_adj,home_bp_mod,away_bp_mod,home_bullpen_score,away_bullpen_score,home_moneyline,away_moneyline,ml_signal,ml_model_prob,ml_line_prob,ml_value_edge,ml_bet_ml,ml_profit,diff_gap,diff_model_prob,diff_line_prob,diff_value_edge,diff_bet_ml,diff_profit
2025-05-16,777891,San Francisco Giants,Athletics,Oracle Park,60.54,37.08,23.5,53.7,0.0,8.9,10,9,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,16.76,17.23,13.31,10.0,7.57,12.19,7.88,12.5,0.97,0.0,0.0,0.0,55.0,55.0,-200.0,165.0,NO BET,,,,,,23.5,55.9,63.9,-8.0,,
2025-05-17,777888,New York Yankees,New York Mets,Yankee Stadium,46.22,49.82,3.6,56.3,0.0,9.1,5,2,3,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,16.22,6.45,9.44,10.0,14.05,16.55,10.9,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,3.6,,,,,
2025-05-17,777881,Chicago Cubs,Chicago White Sox,Wrigley Field,52.45,46.7,5.8,55.1,0.0,8.8,10,7,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.59,30.0,5.19,4.5,11.89,24.99,5.64,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-303.0,240.0,NO BET,,,,,,5.8,,,,,
2025-05-17,777886,Toronto Blue Jays,Detroit Tigers,Rogers Centre,52.91,56.36,3.5,45.8,-8.0,8.4,3,2,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.68,20.15,5.99,12.5,21.08,16.75,9.15,10.0,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-137.0,NO BET,,,,,,3.5,,,,,
2025-05-17,777890,Baltimore Orioles,Washington Nationals,Oriole Park at Camden Yards,38.14,45.43,7.3,58.6,0.0,9.4,16,6,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.89,15.97,4.63,4.5,15.68,10.53,10.66,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-154.0,129.0,NO BET,,,,,,7.3,,,,,
2025-05-17,777889,Miami Marlins,Tampa Bay Rays,loanDepot park,60.85,68.88,8.0,33.3,-15.0,7.5,4,0,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.3,28.87,8.28,7.5,21.08,30.0,11.36,10.0,1.0,0.0,0.0,0.0,55.0,55.0,120.0,-141.0,NO BET,,,,,,8.0,,,,,
2025-05-17,777894,Philadelphia Phillies,Pittsburgh Pirates,Citizens Bank Park,49.17,30.19,19.0,59.8,0.0,9.4,7,5,2,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,15.14,15.29,7.69,10.0,5.95,11.58,6.11,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-333.0,260.0,NO BET,,,,,,19.0,54.7,73.5,-18.7,,
2025-05-17,777892,Cincinnati Reds,Cleveland Guardians,Great American Ball Park,54.97,55.61,0.6,47.3,-8.0,8.5,5,4,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.97,12.29,15.0,12.5,15.14,13.65,15.0,12.5,1.01,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,0.6,,,,,
2025-05-17,777882,Texas Rangers,Houston Astros,Globe Life Field,39.63,48.9,9.3,56.2,0.0,9.0,6,5,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,5.41,16.16,7.75,12.5,14.59,20.57,6.01,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,9.3,,,,,
2025-05-17,777885,Kansas City Royals,St. Louis Cardinals,Kauffman Stadium,38.68,58.96,20.3,58.1,0.0,9.1,1,0,1,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,8.11,11.15,7.29,12.5,16.76,17.4,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,NO BET,,,,,,20.3,55.1,48.9,6.2,-105.0,95.24
2025-05-17,777893,Boston Red Sox,Atlanta Braves,Fenway Park,55.26,52.2,3.1,53.1,0.0,8.6,13,7,6,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,16.22,26.24,5.12,10.0,12.43,15.42,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,3.1,,,,,
2025-05-17,777883,Milwaukee Brewers,Minnesota Twins,American Family Field,56.83,45.97,10.9,56.8,0.0,8.9,7,0,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,22.7,16.79,5.99,10.0,12.97,16.02,9.58,10.0,1.02,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,NO BET,,,,,,10.9,,,,,
2025-05-17,777887,Arizona Diamondbacks,Colorado Rockies,Chase Field,40.63,26.58,14.1,64.1,0.0,9.8,26,12,14,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,10.81,24.9,1.15,10.0,10.27,12.73,0.0,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-385.0,290.0,NO BET,,,,,,14.1,53.5,75.6,-22.1,,
2025-05-17,777875,San Diego Padres,Seattle Mariners,Petco Park,51.29,36.37,14.9,58.1,0.0,9.2,5,1,4,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,7.03,19.11,15.0,10.0,11.35,10.9,6.16,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-189.0,154.0,NO BET,,,,,,14.9,53.7,62.4,-8.7,,
2025-05-17,777879,San Francisco Giants,Athletics,Oracle Park,37.52,56.13,18.6,55.4,0.0,9.1,1,1,0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,12.97,15.62,0.0,10.0,19.46,13.74,11.62,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-169.0,140.0,NO BET,,,,,,18.6,54.6,39.9,14.8,140.0,-100
2025-05-17,777884,Los Angeles Dodgers,Los Angeles Angels,Dodger Stadium,31.05,45.59,14.5,59.2,0.0,9.4,20,9,11,False,NO BET,,,AWAY,,NO BET,NO BET,WIN,NO BET,0.0,16.16,6.21,12.5,16.76,6.5,10.76,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-227.0,185.0,NO BET,,,,,,14.5,53.6,33.6,20.1,185.0,185.0
2025-05-18,777869,Texas Rangers,Houston Astros,Globe Life Field,51.62,39.12,12.5,56.4,0.0,9.0,7,3,4,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,22.16,17.92,0.0,12.5,10.81,23.67,4.36,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,12.5,53.1,48.9,4.2,-105.0,-100
2025-05-18,777873,Baltimore Orioles,Washington Nationals,Oriole Park at Camden Yards,58.13,29.85,28.3,61.0,0.0,9.5,14,4,10,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,20.0,11.77,15.0,4.5,11.35,14.93,0.0,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-182.0,150.0,NO BET,,,,,,28.3,57.1,61.7,-4.7,,
2025-05-18,777880,Philadelphia Phillies,Pittsburgh Pirates,Citizens Bank Park,70.21,83.53,13.3,32.0,-15.0,7.3,1,1,0,True,NO BET,,,NO BET,,NO BET,LOSS,NO BET,NO BET,23.24,25.91,10.32,10.0,40.0,17.41,13.23,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,AWAY,65.9,51.1,14.8,-115.0,-100,13.3,,,,,
2025-05-18,777876,Boston Red Sox,Atlanta Braves,Fenway Park,52.99,31.69,21.3,60.0,0.0,9.3,14,4,10,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,16.22,27.23,2.75,10.0,8.11,12.94,4.42,10.0,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,NO BET,,,,,,21.3,55.3,46.9,8.5,104.0,-100
2025-05-18,777871,Toronto Blue Jays,Detroit Tigers,Rogers Centre,41.29,46.5,5.2,56.1,0.0,9.1,5,2,3,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.03,20.94,6.04,10.0,17.84,15.04,5.49,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,NO BET,,,,,,5.2,,,,,
2025-05-18,777874,Cincinnati Reds,Cleveland Guardians,Great American Ball Park,32.38,45.36,13.0,59.5,0.0,9.3,4,3,1,True,NO BET,,,AWAY,,NO BET,NO BET,LOSS,NO BET,0.0,18.99,7.05,10.0,11.89,18.74,8.38,10.0,1.01,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,13.0,53.2,45.7,7.5,110.0,-100
2025-05-18,777877,Miami Marlins,Tampa Bay Rays,loanDepot park,45.74,52.05,6.3,54.5,0.0,8.8,6,5,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.65,22.63,8.33,7.5,22.16,18.74,3.55,10.0,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,6.3,,,,,
2025-05-18,777864,Kansas City Royals,St. Louis Cardinals,Kauffman Stadium,58.68,49.52,9.2,55.0,0.0,8.9,3,2,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,22.7,10.07,10.91,10.0,21.08,13.63,8.45,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,9.2,,,,,
2025-05-18,777865,Milwaukee Brewers,Minnesota Twins,American Family Field,47.19,48.18,1.0,58.3,0.0,9.1,7,5,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,21.08,16.57,0.0,10.0,11.89,21.49,9.22,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-143.0,120.0,NO BET,,,,,,1.0,,,,,
2025-05-18,777872,Chicago Cubs,Chicago White Sox,Wrigley Field,61.61,45.38,16.2,54.5,0.0,8.7,8,6,2,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,9.73,30.0,14.23,10.0,15.68,11.36,8.82,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-294.0,235.0,NO BET,,,,,,16.2,54.1,71.4,-17.4,,
2025-05-18,777867,San Francisco Giants,Athletics,Oracle Park,61.74,52.88,8.9,51.4,0.0,8.6,5,3,2,True,NO BET,,,NO BET,HOME,NO BET,NO BET,NO BET,NO BET,18.92,20.05,9.2,12.5,21.62,18.24,7.29,4.5,0.97,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,NO BET,,,,,,8.9,,,,,
2025-05-18,777870,Arizona Diamondbacks,Colorado Rockies,Chase Field,45.21,32.92,12.3,63.8,0.0,9.7,1,1,0,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,10.81,24.41,5.05,10.0,12.97,6.51,8.89,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-303.0,240.0,NO BET,,,,,,12.3,53.1,71.9,-18.8,,
2025-05-18,777866,Los Angeles Dodgers,Los Angeles Angels,Dodger Stadium,36.71,36.17,0.5,59.8,0.0,9.5,10,4,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,18.39,9.39,12.5,7.03,6.55,12.7,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-222.0,179.0,NO BET,,,,,,0.5,,,,,
2025-05-18,777868,San Diego Padres,Seattle Mariners,Petco Park,53.78,47.01,6.8,55.7,0.0,9.0,7,1,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.43,19.83,12.64,7.5,12.43,8.34,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-143.0,120.0,NO BET,,,,,,6.8,,,,,
2025-05-18,777878,New York Yankees,New York Mets,Yankee Stadium,37.62,53.49,15.9,57.6,0.0,9.2,10,8,2,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,8.11,9.41,8.78,10.0,16.22,20.83,9.22,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-161.0,135.0,NO BET,,,,,,15.9,54.0,40.8,13.2,135.0,-100
2025-05-19,777859,Pittsburgh Pirates,Cincinnati Reds,PNC Park,59.51,63.47,4.0,35.1,-15.0,7.8,8,1,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.3,17.67,12.39,10.0,20.54,26.82,8.14,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-102.0,-118.0,NO BET,,,,,,4.0,,,,,
2025-05-19,777863,Miami Marlins,Chicago Cubs,loanDepot park,38.64,25.44,13.2,60.9,0.0,9.6,15,8,7,True,NO BET,,,HOME,,NO BET,NO BET,WIN,NO BET,13.51,16.16,0.45,10.0,1.08,15.61,3.42,12.5,1.0,0.0,0.0,0.0,55.0,55.0,140.0,-169.0,NO BET,,,,,,13.2,53.3,39.9,13.4,140.0,140.0
2025-05-19,777856,Boston Red Sox,New York Mets,Fenway Park,47.0,30.26,16.7,61.3,0.0,9.6,4,3,1,True,NO BET,,,HOME,,NO BET,NO BET,WIN,NO BET,16.76,5.61,10.02,10.0,9.19,16.82,0.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,NO BET,,,,,,16.7,54.2,46.9,7.3,104.0,104.0
2025-05-19,777858,Tampa Bay Rays,Houston Astros,George M. Steinbrenner Field,56.73,39.36,17.4,56.8,0.0,9.0,7,3,4,False,NO BET,,,HOME,,NO BET,NO BET,NO VALUE,NO BET,23.24,13.81,5.37,12.5,4.32,22.33,7.39,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,NO BET,,,,,,17.4,54.3,57.4,-3.0,,
2025-05-19,777861,Minnesota Twins,Cleveland Guardians,Target Field,57.44,48.34,9.1,55.7,0.0,8.9,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.14,18.95,15.0,4.5,17.84,14.69,5.83,12.5,1.0,0.0,0.0,0.0,55.0,55.0,,,NO BET,,,,,,9.1,,,,,
2025-05-19,777857,Chicago White Sox,Seattle Mariners,Rate Field,51.46,64.54,13.1,45.0,-8.0,8.2,6,1,5,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,15.14,21.56,5.87,10.0,14.05,27.26,15.0,12.5,1.0,0.0,0.0,0.0,55.0,55.0,165.0,-200.0,NO BET,,,,,,13.1,53.3,63.9,-10.6,,
2025-05-19,777860,Milwaukee Brewers,Baltimore Orioles,American Family Field,42.72,46.9,4.2,59.4,0.0,9.2,9,5,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.27,17.57,6.31,10.0,10.27,22.95,8.92,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,NO BET,,,,,,4.2,,,,,
2025-05-19,777862,St. Louis Cardinals,Detroit Tigers,Busch Stadium,55.79,32.73,23.1,58.9,0.0,9.3,15,11,4,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,15.68,16.3,13.13,7.5,8.11,9.87,7.02,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-167.0,140.0,NO BET,,,,,,23.1,55.8,60.0,-4.3,,
2025-05-19,777852,Colorado Rockies,Philadelphia Phillies,Coors Field,54.37,51.04,3.3,55.1,0.0,8.9,12,3,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,21.08,7.1,13.69,4.5,16.76,15.2,11.34,7.5,1.0,0.0,0.0,0.0,55.0,55.0,200.0,-250.0,NO BET,,,,,,3.3,,,,,
2025-05-19,777855,San Francisco Giants,Kansas City Royals,Oracle Park,55.38,57.68,2.3,40.6,-8.0,8.2,4,1,3,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,24.86,22.03,0.0,7.5,12.97,25.83,15.0,4.5,0.97,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,2.3,,,,,
2025-05-19,777853,Athletics,Los Angeles Angels,Sutter Health Park,67.79,34.46,33.3,58.2,0.0,9.0,7,3,4,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,17.84,21.28,15.0,12.5,9.19,14.28,4.79,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-139.0,114.0,NO BET,,,,,,33.3,58.3,55.5,2.9,,
2025-05-19,777854,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,37.61,40.0,2.4,59.9,0.0,9.5,14,5,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,9.19,5.69,9.88,10.0,9.19,6.46,15.0,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-154.0,125.0,NO BET,,,,,,2.4,,,,,
2025-05-20,777847,Pittsburgh Pirates,Cincinnati Reds,PNC Park,38.71,64.68,26.0,56.4,0.0,9.0,1,1,0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,7.57,15.4,9.59,4.5,18.92,21.59,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,120.0,-143.0,NO BET,,,,,,26.0,56.5,56.4,0.1,,
2025-05-20,777850,Miami Marlins,Chicago Cubs,loanDepot park,43.73,45.7,2.0,56.0,0.0,9.0,15,1,14,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.32,15.6,15.0,7.5,2.16,30.0,11.36,10.0,1.0,0.0,0.0,0.0,55.0,55.0,120.0,-143.0,NO BET,,,,,,2.0,,,,,
2025-05-20,777851,Boston Red Sox,New York Mets,Fenway Park,36.44,56.08,19.6,58.1,0.0,9.2,2,2,0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,7.03,5.9,10.92,10.0,15.68,20.05,12.24,10.0,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-139.0,NO BET,,,,,,19.6,54.9,55.5,-0.5,,
2025-05-20,777841,Washington Nationals,Atlanta Braves,Nationals Park,51.33,32.41,18.9,59.7,0.0,9.4,8,5,3,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,16.22,16.59,7.6,10.0,10.27,12.21,6.22,4.5,1.0,0.0,0.0,0.0,55.0,55.0,135.0,-167.0,NO BET,,,,,,18.9,54.7,40.5,14.2,135.0,135.0
2025-05-20,777848,Tampa Bay Rays,Houston Astros,George M. Steinbrenner Field,79.55,33.27,46.3,54.9,0.0,8.7,5,3,2,True,HOME,HOME,0.6452,NO BET,,NO BET,WIN,NO BET,NO BET,30.27,18.35,13.96,12.5,0.0,21.24,7.39,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-133.0,110.0,HOME,64.9,54.5,10.4,-133.0,75.19,46.3,,,,,
2025-05-20,777849,New York Yankees,Texas Rangers,Yankee Stadium,47.64,56.07,8.4,53.8,0.0,8.7,7,5,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.14,18.89,4.4,10.0,17.3,19.35,11.07,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-208.0,170.0,NO BET,,,,,,8.4,,,,,
2025-05-20,777845,Toronto Blue Jays,San Diego Padres,Rogers Centre,37.83,56.18,18.4,56.8,0.0,9.1,3,3,0,True,NO BET,,,AWAY,,NO BET,NO BET,LOSS,NO BET,9.73,16.42,3.32,10.0,27.57,10.32,6.45,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,NO BET,,,,,,18.4,54.6,50.0,4.6,-110.0,-100
2025-05-20,777846,Chicago White Sox,Seattle Mariners,Rate Field,49.44,67.7,18.3,52.6,0.0,8.5,1,1,0,True,AWAY,AWAY,0.6256,AWAY,,NO BET,NO BET,NO VALUE,NO BET,14.59,15.49,8.32,10.0,18.38,24.34,15.0,12.5,1.0,0.0,0.0,0.0,55.0,55.0,150.0,-182.0,NO BET,,,,,,18.3,54.6,61.7,-7.2,,
2025-05-20,777844,Milwaukee Brewers,Baltimore Orioles,American Family Field,33.73,48.18,14.5,61.1,0.0,9.4,7,5,2,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,8.11,10.78,6.47,7.5,11.89,21.49,9.22,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,NO BET,,,,,,14.5,53.6,46.9,6.7,104.0,-100
2025-05-20,777840,St. Louis Cardinals,Detroit Tigers,Busch Stadium,59.74,44.6,15.1,56.1,0.0,9.0,9,4,5,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,21.08,16.68,9.49,10.0,11.35,9.13,15.0,7.5,1.0,0.0,0.0,0.0,55.0,55.0,145.0,-179.0,NO BET,,,,,,15.1,53.8,38.9,14.9,145.0,-100
2025-05-20,777842,Colorado Rockies,Philadelphia Phillies,Coors Field,43.9,49.22,5.3,55.9,0.0,9.0,11,4,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,20.0,13.27,0.0,10.0,18.38,24.14,4.74,4.5,1.0,0.0,0.0,0.0,55.0,55.0,225.0,-278.0,NO BET,,,,,,5.3,,,,,
2025-05-20,777836,San Francisco Giants,Kansas City Royals,Oracle Park,59.03,27.37,31.7,57.9,0.0,9.3,5,3,2,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,22.7,17.42,6.28,10.0,7.03,12.78,1.83,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-139.0,114.0,NO BET,,,,,,31.7,57.9,55.5,2.5,,
2025-05-20,777843,Athletics,Los Angeles Angels,Sutter Health Park,35.01,48.01,13.0,57.6,0.0,9.2,12,5,7,False,NO BET,,,AWAY,,NO BET,NO BET,WIN,NO BET,0.0,18.31,8.09,12.5,19.46,13.01,6.29,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-175.0,145.0,NO BET,,,,,,13.0,53.2,39.1,14.2,145.0,145.0
2025-05-20,777838,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,32.26,54.61,22.4,59.8,0.0,9.4,7,4,3,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,0.0,10.12,13.29,7.5,21.62,3.35,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-238.0,190.0,NO BET,,,,,,22.4,55.6,32.9,22.7,190.0,-100
2025-05-21,777834,Pittsburgh Pirates,Cincinnati Reds,PNC Park,43.77,71.86,28.1,53.3,0.0,8.5,4,3,1,True,AWAY,AWAY,0.6372,NO BET,,NO BET,LOSS,NO BET,NO BET,9.19,14.48,8.34,12.5,23.78,30.0,11.1,10.0,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-130.0,AWAY,63.0,54.3,8.7,-130.0,-100,28.1,,,,,
2025-05-21,777832,Tampa Bay Rays,Houston Astros,George M. Steinbrenner Field,66.88,45.23,21.6,54.6,0.0,8.7,12,8,4,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,30.27,16.93,4.78,12.5,11.35,26.29,5.56,7.5,1.0,0.0,0.0,0.0,55.0,55.0,140.0,-169.0,NO BET,,,,,,21.6,55.4,39.9,15.5,140.0,140.0
2025-05-21,777861,Minnesota Twins,Cleveland Guardians,Target Field,57.44,48.34,9.1,54.1,0.0,8.8,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.14,18.95,15.0,4.5,17.84,14.69,5.83,12.5,1.0,0.0,0.0,0.0,55.0,55.0,nan,nan,NO BET,,,,,,9.1,,,,,
2025-05-21,777833,Miami Marlins,Chicago Cubs,loanDepot park,46.75,55.74,9.0,53.3,0.0,8.7,3,1,2,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.32,23.57,11.45,10.0,21.08,24.4,4.23,10.0,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,9.0,,,,,
2025-05-21,777826,Milwaukee Brewers,Baltimore Orioles,American Family Field,28.32,44.03,15.7,64.8,0.0,9.8,12,4,8,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,2.7,13.32,7.5,4.5,12.97,15.23,8.49,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,NO BET,,,,,,15.7,53.9,48.9,5.0,-105.0,95.24
2025-05-21,777827,St. Louis Cardinals,Detroit Tigers,Busch Stadium,39.16,73.12,34.0,56.7,0.0,8.9,6,1,5,False,NO BET,,,NO BET,AWAY,NO BET,WIN,NO BET,NO BET,11.35,16.29,2.88,10.0,32.43,10.53,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,AWAY,63.3,48.9,14.4,-105.0,95.24,34.0,,,,,
2025-05-21,777830,Chicago White Sox,Seattle Mariners,Rate Field,47.94,54.0,6.1,55.5,0.0,8.8,11,5,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.27,15.36,11.39,10.0,9.19,29.72,9.96,12.5,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,6.1,,,,,
2025-05-21,777819,San Francisco Giants,Kansas City Royals,Oracle Park,57.57,50.46,7.1,50.7,0.0,8.6,12,4,8,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.68,18.72,11.18,10.0,16.76,14.23,9.54,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-222.0,179.0,NO BET,,,,,,7.1,,,,,
2025-05-21,777829,Minnesota Twins,Cleveland Guardians,Target Field,38.19,44.91,6.7,58.3,0.0,9.3,6,1,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,18.05,14.96,4.5,24.32,11.53,0.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,nan,nan,NO BET,,,,,,6.7,,,,,
2025-05-21,777831,Boston Red Sox,New York Mets,Fenway Park,51.23,39.98,11.2,56.8,0.0,9.1,6,1,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,13.51,11.15,14.61,7.5,5.95,17.66,10.32,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,NO BET,,,,,,11.2,,,,,
2025-05-21,777835,New York Yankees,Texas Rangers,Yankee Stadium,48.03,46.62,1.4,54.9,0.0,8.9,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.81,24.68,6.86,7.5,5.95,20.9,15.0,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,NO BET,,,,,,1.4,,,,,
2025-05-21,777837,Toronto Blue Jays,San Diego Padres,Rogers Centre,48.84,51.21,2.4,56.0,0.0,9.0,14,14,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.68,16.22,6.37,10.0,16.76,15.59,9.93,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-167.0,140.0,NO BET,,,,,,2.4,,,,,
2025-05-21,777823,Colorado Rockies,Philadelphia Phillies,Coors Field,51.66,44.55,7.1,53.8,0.0,8.8,14,5,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,18.92,13.09,5.96,12.5,12.97,30.0,0.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,165.0,-200.0,NO BET,,,,,,7.1,,,,,
